Sum\tSamples\tMean Clock\tMax Clock\tMin Clock\tMedian Clock\tVariance Clock\tStdDev Clock\n
100000000
#16,327591344.000000,319389349.000000,5,64
#17,9334036211.000000,326653981.000000,5,64
#18,321729437.000000,9312826695.000000,5,64
#19,307429653.000000,301789049.000000,5,64
#20,9308902556.000000,298518995.000000,5,64
#21,301553317.000000,9296512238.000000,5,64
#22,339987597.000000,330128397.000000,5,64
#23,312448867.000000,301341210.000000,5,64
#24,9291538175.000000,9280016006.000000,5,64
#25,349615090.000000,338963514.000000,5,64
#26,350402281.000000,338229368.000000,5,64
#27,9295032127.000000,288335181.000000,5,64
#28,325046802.000000,9315210885.000000,5,64
#29,333631285.000000,326215206.000000,5,64
#0,9306274123.000000,292848140.000000,6,64
#1,304655802.000000,289721318.000000,6,64
#2,349408050.000000,337657746.000000,6,64
#3,9321360939.000000,9311727902.000000,6,64
#4,314020061.000000,301959913.000000,6,64
#5,310609611.000000,301793839.000000,6,64
#6,9308666607.000000,9296485106.000000,6,64
#7,328295547.000000,314872777.000000,6,64
#8,331629800.000000,318047682.000000,6,64
#9,9326397860.000000,9310959742.000000,6,64
#10,293760345.000000,283663159.000000,6,64
#11,313846059.000000,312612488.000000,6,64
#12,9310210094.000000,301150686.000000,6,64
#13,305905256.000000,9297186590.000000,6,64
#14,321282834.000000,311357368.000000,6,64
#15,299448268.000000,286509570.000000,6,64
#16,9297265156.000000,9286925001.000000,6,64
#17,305205721.000000,288660019.000000,6,64
#18,320843968.000000,307757346.000000,6,64
#19,9314576599.000000,9305564320.000000,6,64
#20,302404146.000000,300757560.000000,6,64
#21,311085213.000000,298790515.000000,6,64
#22,9315046197.000000,301329092.000000,6,64
#23,332028057.000000,9319713871.000000,6,64
#24,328855161.000000,319987206.000000,6,64
#25,9316340581.000000,301647510.000000,6,64
#26,353745596.000000,9344716229.000000,6,64
#27,307357259.000000,293294162.000000,6,64
#28,9308693610.000000,295573336.000000,6,64
#29,320522578.000000,9307559200.000000,6,64
#0,320530032.000000,298086704.000000,7,64
#1,9340241327.000000,331037737.000000,7,64
#2,325982796.000000,312991934.000000,7,64
#3,334629414.000000,9326112227.000000,7,64
#4,9326424535.000000,314784524.000000,7,64
#5,302599779.000000,290043680.000000,7,64
#6,333673970.000000,9322564678.000000,7,64
#7,320901156.000000,306453954.000000,7,64
#8,9334836615.000000,319743440.000000,7,64
#9,328652891.000000,9326537418.000000,7,64
#10,301869956.000000,285430747.000000,7,64
#11,9302591317.000000,291720203.000000,7,64
#12,298364495.000000,9287428204.000000,7,64
#13,329692683.000000,321342805.000000,7,64
#14,9306197440.000000,291511508.000000,7,64
#15,334686691.000000,324354750.000000,7,64
#16,327446393.000000,9313077069.000000,7,64
#17,9338394742.000000,327911000.000000,7,64
#18,317956722.000000,300521959.000000,7,64
#19,304365858.000000,9291722984.000000,7,64
#20,9317176418.000000,300514212.000000,7,64
#21,317720804.000000,305502964.000000,7,64
#22,294347432.000000,9279943729.000000,7,64
#23,9348486300.000000,335029402.000000,7,64
#24,353041104.000000,342181557.000000,7,64
#25,338587223.000000,9323178761.000000,7,64
#26,9324009549.000000,306249000.000000,7,64
#27,320006915.000000,300305556.000000,7,64
#28,347139585.000000,9328889061.000000,7,64
#29,9316137023.000000,301165730.000000,7,64
#0,306439653.000000,289150007.000000,8,64
#1,304444693.000000,291460004.000000,8,64
#2,9320528262.000000,306622353.000000,8,64
#3,322491279.000000,9307440462.000000,8,64
#4,307310007.000000,294468510.000000,8,64
#5,308694128.000000,283485815.000000,8,64
#6,9318464662.000000,9302850400.000000,8,64
#7,351809332.000000,336265352.000000,8,64
#8,333570995.000000,318084909.000000,8,64
#9,9331095469.000000,9313850156.000000,8,64
#10,327541815.000000,317477650.000000,8,64
#11,321980549.000000,307102878.000000,8,64
#12,9345079457.000000,9334088254.000000,8,64
#13,334395299.000000,316364449.000000,8,64
#14,341850126.000000,324624574.000000,8,64
#15,9315872795.000000,306903220.000000,8,64
#16,351409043.000000,9340851482.000000,8,64
#17,325395190.000000,310911389.000000,8,64
#18,9308882759.000000,292823975.000000,8,64
#19,305789628.000000,9287295629.000000,8,64
#20,303889569.000000,287572384.000000,8,64
#21,9306173257.000000,292358681.000000,8,64
#22,301943963.000000,9292873826.000000,8,64
#23,319431170.000000,304488491.000000,8,64
#24,9356286755.000000,345009200.000000,8,64
#25,330790124.000000,9315134228.000000,8,64
#26,339339320.000000,330229869.000000,8,64
#27,9340614153.000000,331733758.000000,8,64
#28,311836772.000000,296496128.000000,8,64
#29,318887546.000000,9303686801.000000,8,64
